sample_id,user_id,positive_item,negative_item,item_a,item_b,flipped,ground_truth_label,pid_split,split_position
2235,2392,2876,1889,1889,2876,1,0,train,1649
2236,2393,7786,4199,7786,4199,0,1,test,1107
2237,2394,3286,8126,3286,8126,0,1,train,476
2238,2395,6298,4355,4355,6298,1,0,train,7486
2239,2396,2938,6266,6266,2938,1,0,train,6004
2240,2398,2873,5759,2873,5759,0,1,train,4513
2241,2399,3306,1339,1339,3306,1,0,train,2760
2242,2400,4346,6912,6912,4346,1,0,train,1202
2243,2401,1320,6790,6790,1320,1,0,train,921
2244,2402,1092,3142,3142,1092,1,0,train,1714
2245,2403,421,6850,421,6850,0,1,train,6424
2246,2405,777,5450,777,5450,0,1,test,1301
2247,2406,6425,3977,6425,3977,0,1,train,5811
2248,2407,8414,8473,8414,8473,0,1,train,320
2249,2408,5285,8525,5285,8525,0,1,train,3256
2250,2409,7555,3562,3562,7555,1,0,train,2062
2251,2410,5370,2189,2189,5370,1,0,train,7653
2252,2411,7727,9051,9051,7727,1,0,train,1983
2253,2412,8518,9238,9238,8518,1,0,test,1053
2254,2413,6434,2626,2626,6434,1,0,train,7663
2255,2414,4754,5240,4754,5240,0,1,train,5160
2256,2415,2503,2595,2503,2595,0,1,train,6647
2257,2416,934,1177,934,1177,0,1,test,1023
2258,2417,5126,6434,6434,5126,1,0,train,2549
2259,2418,6222,9159,6222,9159,0,1,train,4961
2260,2420,3002,851,3002,851,0,1,train,7100
2261,2421,1629,3561,3561,1629,1,0,train,1465
2262,2422,441,5410,441,5410,0,1,test,1747
2263,2423,2639,4047,2639,4047,0,1,train,7688
2264,2424,90,9123,9123,90,1,0,train,6150
2265,2425,916,6005,916,6005,0,1,train,6900
2266,2426,3179,8358,3179,8358,0,1,train,4432
2267,2427,5898,3298,5898,3298,0,1,train,5301
2268,2428,946,1990,946,1990,0,1,train,3798
2269,2429,946,1221,946,1221,0,1,test,1050
2270,2430,5187,8638,5187,8638,0,1,train,1245
2271,2431,4123,8259,4123,8259,0,1,test,1894
2272,2432,6327,8053,8053,6327,1,0,train,2200
2273,2434,8321,6509,6509,8321,1,0,test,1355
2274,2435,5826,2450,5826,2450,0,1,test,1686
2275,2436,6787,3997,3997,6787,1,0,test,179
2276,2437,7487,8796,7487,8796,0,1,train,6913
2277,2438,8477,8188,8477,8188,0,1,train,7248
2278,2439,5275,4192,4192,5275,1,0,train,1162
2279,2440,1877,3118,1877,3118,0,1,train,5151
2280,2441,8710,2598,8710,2598,0,1,test,869
2281,2442,7639,7622,7639,7622,0,1,train,5023
2282,2443,7491,4150,4150,7491,1,0,test,368
2283,2444,4936,765,765,4936,1,0,train,7427
2284,2445,5093,7253,7253,5093,1,0,train,3581
2285,2446,8628,3143,8628,3143,0,1,train,891
2286,2447,1685,3141,1685,3141,0,1,test,1847
2287,2448,7798,8314,7798,8314,0,1,train,3396
2288,2449,5200,9216,9216,5200,1,0,train,5255
2289,2450,5101,3117,3117,5101,1,0,train,5770
2290,2451,5990,6902,6902,5990,1,0,train,5927
2291,2452,4808,1288,4808,1288,0,1,train,4754
2292,2453,3155,8740,8740,3155,1,0,train,3311
2293,2454,6921,4245,6921,4245,0,1,train,3276
2294,2455,7742,6628,6628,7742,1,0,train,6137
2295,2456,3312,7998,3312,7998,0,1,train,7126
2296,2457,5990,270,5990,270,0,1,train,5454
2297,2458,5976,269,269,5976,1,0,train,33
2298,2459,654,597,654,597,0,1,train,5989
2299,2460,641,8766,8766,641,1,0,test,127
2300,2461,648,3635,3635,648,1,0,train,1955
2301,2462,713,3108,3108,713,1,0,train,6720
2302,2463,3522,1059,3522,1059,0,1,train,5826
2303,2464,278,1604,278,1604,0,1,train,2762
2304,2465,305,2472,305,2472,0,1,train,6672
2305,2466,1080,5690,5690,1080,1,0,train,3457
2306,2467,1244,7946,7946,1244,1,0,train,5116
2307,2469,4128,3062,3062,4128,1,0,train,7167
2308,2470,2933,223,2933,223,0,1,train,5127
2309,2471,1424,3261,1424,3261,0,1,train,3707
2310,2472,3047,1159,3047,1159,0,1,test,1187
2311,2473,446,1317,446,1317,0,1,train,4168
2312,2474,7563,5587,7563,5587,0,1,train,328
2313,2475,3433,1420,1420,3433,1,0,train,3687
2314,2476,5280,913,5280,913,0,1,train,3905
2315,2477,1881,1567,1567,1881,1,0,train,6970
2316,2478,3845,9273,3845,9273,0,1,train,6597
2317,2479,114,6132,6132,114,1,0,train,5668
2318,2480,3846,8755,8755,3846,1,0,train,6820
2319,2481,9271,9302,9271,9302,0,1,test,1327
2320,2482,5321,3244,5321,3244,0,1,test,138
2321,2483,6922,3926,6922,3926,0,1,train,260
2322,2484,4546,4537,4537,4546,1,0,train,601
2323,2485,578,914,914,578,1,0,train,1207
2324,2486,1316,8844,1316,8844,0,1,train,4319
2325,2487,2881,3354,3354,2881,1,0,train,5662
2326,2488,204,8058,8058,204,1,0,test,178
2327,2489,2942,1368,1368,2942,1,0,train,1458
2328,2490,2866,7429,7429,2866,1,0,test,990
2329,2491,3769,2493,2493,3769,1,0,train,4734
2330,2492,1644,6847,6847,1644,1,0,train,966
2331,2493,1923,5682,5682,1923,1,0,test,185
2332,2494,8059,6082,8059,6082,0,1,train,4911
2333,2495,5474,5072,5474,5072,0,1,train,51
2334,2496,1686,1888,1686,1888,0,1,train,1609
2335,2497,7367,1310,7367,1310,0,1,train,3897
2336,2498,3640,1618,1618,3640,1,0,train,5560
2337,2499,2762,754,754,2762,1,0,train,6673
2338,2500,1623,3974,1623,3974,0,1,train,3923
2339,2501,1777,2671,1777,2671,0,1,test,292
2340,2502,7989,9107,7989,9107,0,1,train,7185
2341,2503,4789,6133,6133,4789,1,0,train,5117
2342,2504,7651,753,7651,753,0,1,train,4171
2343,2505,6540,2506,6540,2506,0,1,train,6927
2344,2506,7016,5561,7016,5561,0,1,test,1015
2345,2507,194,154,154,194,1,0,test,768
2346,2508,3259,2534,2534,3259,1,0,test,1837
2347,2510,2486,5351,5351,2486,1,0,train,7555
2348,2511,7488,756,7488,756,0,1,train,3727
2349,2512,5868,6433,5868,6433,0,1,train,5703
2350,2513,9278,943,943,9278,1,0,train,3013
2351,2514,3238,8179,3238,8179,0,1,train,689
2352,2515,172,2271,2271,172,1,0,train,7740
2353,2516,2721,5593,2721,5593,0,1,train,4097
2354,2517,7130,9309,9309,7130,1,0,train,2386
2355,2518,1372,257,1372,257,0,1,train,1817
2356,2520,1570,8364,8364,1570,1,0,test,175
2357,2521,36,9075,9075,36,1,0,test,1753
2358,2522,4085,1464,4085,1464,0,1,train,2335
2359,2523,3590,1640,1640,3590,1,0,train,2332
2360,2524,2754,4703,4703,2754,1,0,train,7308
2361,2525,1157,2385,1157,2385,0,1,train,2655
2362,2526,3207,1149,3207,1149,0,1,test,1940
2363,2527,1439,8130,1439,8130,0,1,train,5597
2364,2528,2924,5230,5230,2924,1,0,train,2093
2365,2529,37,8071,8071,37,1,0,test,1919
2366,2530,2713,6464,2713,6464,0,1,train,2835
2367,2531,4394,6749,6749,4394,1,0,train,1916
2368,2532,782,2331,782,2331,0,1,train,5372
2369,2533,8019,8324,8019,8324,0,1,train,4980
2370,2534,5818,3412,3412,5818,1,0,test,1321
2371,2535,5806,1660,5806,1660,0,1,train,1341
2372,2536,5934,4408,4408,5934,1,0,test,1740
2373,2537,3128,5797,3128,5797,0,1,train,7136
2374,2538,465,3613,3613,465,1,0,train,791
2375,2539,1555,6482,6482,1555,1,0,train,7101
2376,2540,3024,1465,3024,1465,0,1,train,3682
2377,2541,1413,6324,6324,1413,1,0,train,1036
2378,2543,2819,5598,5598,2819,1,0,train,346
2379,2544,5555,6096,5555,6096,0,1,train,5394
2380,2545,3525,1362,1362,3525,1,0,train,3052
2381,2546,2580,1897,2580,1897,0,1,test,1672
2382,2548,8939,4779,8939,4779,0,1,train,2073
2383,2549,6205,1867,6205,1867,0,1,test,1074
2384,2550,7310,7899,7310,7899,0,1,train,4715
2385,2551,8013,3470,8013,3470,0,1,train,2265
2386,2552,7617,6157,6157,7617,1,0,train,6056
2387,2553,782,5849,5849,782,1,0,train,6523
2388,2555,5646,2324,2324,5646,1,0,train,3638
2389,2556,5268,242,5268,242,0,1,train,521
2390,2557,164,568,568,164,1,0,train,7000
2391,2559,285,6503,6503,285,1,0,train,7384
2392,2560,234,886,886,234,1,0,train,860
2393,2561,136,8758,136,8758,0,1,train,6040
2394,2562,155,6775,155,6775,0,1,train,1480
2395,2563,209,1971,209,1971,0,1,train,7420
2396,2564,4330,8137,4330,8137,0,1,train,5122
2397,2565,511,1772,511,1772,0,1,test,1698
2398,2568,511,2971,511,2971,0,1,train,1176
2399,2569,184,1763,184,1763,0,1,train,4779
2400,2570,2949,4352,2949,4352,0,1,train,6012
2401,2571,1542,5320,1542,5320,0,1,train,6398
2402,2572,511,2616,2616,511,1,0,train,5148
2403,2573,8035,7688,8035,7688,0,1,train,236
2404,2574,845,8146,8146,845,1,0,train,82
2405,2575,1388,3911,3911,1388,1,0,train,5818
2406,2576,6088,7726,7726,6088,1,0,train,6402
2407,2577,5240,8156,5240,8156,0,1,train,7407
2408,2578,3075,6515,6515,3075,1,0,train,413
2409,2580,3265,4186,4186,3265,1,0,test,1707
2410,2581,1284,5890,1284,5890,0,1,train,4953
2411,2582,4970,8688,8688,4970,1,0,test,1501
2412,2583,6589,7846,7846,6589,1,0,train,6786
2413,2584,1628,3481,1628,3481,0,1,train,363
2414,2585,3145,7171,3145,7171,0,1,train,7626
2415,2586,6958,5207,6958,5207,0,1,test,511
2416,2587,3436,2685,2685,3436,1,0,test,363
2417,2588,3115,8716,3115,8716,0,1,train,4461
2418,2589,3539,3526,3526,3539,1,0,test,1391
2419,2590,6331,4880,4880,6331,1,0,train,3665
2420,2591,1866,4846,1866,4846,0,1,train,5076
2421,2592,4709,4354,4354,4709,1,0,train,1862
2422,2593,8272,5799,5799,8272,1,0,train,6576
2423,2594,6332,4065,6332,4065,0,1,train,7147
2424,2596,1816,3946,1816,3946,0,1,train,5162
2425,2597,5906,681,5906,681,0,1,train,6687
2426,2599,4204,9216,4204,9216,0,1,train,4127
2427,2600,1848,5118,5118,1848,1,0,train,6151
2428,2601,5263,735,735,5263,1,0,test,514
2429,2602,6164,5774,5774,6164,1,0,train,5010
2430,2603,6870,3483,6870,3483,0,1,test,785
2431,2604,3896,4912,3896,4912,0,1,train,1721
2432,2605,1628,6363,1628,6363,0,1,train,7475
2433,2606,11,8137,8137,11,1,0,train,179
2434,2607,3722,8894,3722,8894,0,1,train,1946
2435,2608,1628,4815,1628,4815,0,1,test,849
2436,2609,2051,8334,8334,2051,1,0,train,404
2437,2610,6062,2171,6062,2171,0,1,train,492
2438,2611,771,6793,771,6793,0,1,train,5419
2439,2612,3395,393,3395,393,0,1,train,4156
2440,2613,7612,6459,7612,6459,0,1,train,7700
2441,2614,1087,4974,4974,1087,1,0,train,1901
2442,2615,7655,6277,7655,6277,0,1,test,466
2443,2616,1132,9099,9099,1132,1,0,train,4560
2444,2617,8370,2252,8370,2252,0,1,train,3141
2445,2618,1071,589,1071,589,0,1,train,7044
2446,2619,4448,8006,4448,8006,0,1,train,5868
2447,2620,8031,1754,1754,8031,1,0,train,6276
2448,2621,6641,8625,6641,8625,0,1,train,2544
2449,2622,981,2479,2479,981,1,0,train,7220
2450,2623,6200,5713,6200,5713,0,1,train,418
2451,2624,6836,8844,8844,6836,1,0,train,7560
2452,2625,2006,2422,2422,2006,1,0,train,282
2453,2626,2260,2143,2260,2143,0,1,train,4169
2454,2628,4377,2410,4377,2410,0,1,train,5041
2455,2629,981,6356,981,6356,0,1,train,3103
2456,2630,2749,7639,7639,2749,1,0,train,6924
2457,2631,1740,8649,8649,1740,1,0,train,5853
2458,2632,4902,833,4902,833,0,1,test,361
2459,2633,1414,1006,1414,1006,0,1,train,2028
2460,2634,7319,3145,7319,3145,0,1,test,1730
2461,2635,1653,3907,3907,1653,1,0,train,4378
2462,2636,7147,8152,7147,8152,0,1,train,6278
2463,2637,2066,7552,2066,7552,0,1,test,10
2464,2638,2052,8262,2052,8262,0,1,train,4516
2465,2640,7076,3002,7076,3002,0,1,train,7798
2466,2641,2580,8845,8845,2580,1,0,train,1064
2467,2642,4860,6408,4860,6408,0,1,test,1637
2468,2644,209,6784,6784,209,1,0,train,2530
2469,2645,493,1162,493,1162,0,1,test,672
2470,2646,2850,3452,3452,2850,1,0,train,7785
2471,2647,877,4457,4457,877,1,0,train,1619
2472,2648,567,7397,567,7397,0,1,train,1259
2473,2649,567,4406,4406,567,1,0,test,700
2474,2652,2246,7840,7840,2246,1,0,train,4044
2475,2653,3457,9032,3457,9032,0,1,train,3379
2476,2654,7556,5305,5305,7556,1,0,train,2868
2477,2655,6180,3209,6180,3209,0,1,train,1280
2478,2656,2171,9061,2171,9061,0,1,test,1394
2479,2657,8791,2058,8791,2058,0,1,train,5725
2480,2658,6015,5959,6015,5959,0,1,train,2894
2481,2659,2449,1068,1068,2449,1,0,train,4799
2482,2660,8406,2465,8406,2465,0,1,train,4157
2483,2661,7765,3882,7765,3882,0,1,train,2120
2484,2662,2433,8500,2433,8500,0,1,test,625
2485,2663,6363,6884,6363,6884,0,1,train,4183
2486,2664,1890,6844,6844,1890,1,0,train,5449
2487,2665,6892,4612,4612,6892,1,0,train,6181
2488,2666,5295,1057,5295,1057,0,1,test,352
2489,2667,4990,2423,2423,4990,1,0,train,2647
2490,2669,8769,2987,8769,2987,0,1,train,3502
2491,2670,7569,4553,7569,4553,0,1,train,459
2492,2671,131,227,227,131,1,0,train,136
2493,2672,1998,274,274,1998,1,0,train,5802
2494,2673,4926,580,580,4926,1,0,train,4284
2495,2674,2762,7069,7069,2762,1,0,train,1580
2496,2675,2060,2306,2060,2306,0,1,train,5579
2497,2676,2560,6374,6374,2560,1,0,train,4696
2498,2680,260,2315,260,2315,0,1,train,5398
2499,2681,9269,7491,9269,7491,0,1,test,1188
2500,2682,3117,3329,3117,3329,0,1,test,1900
2501,2684,276,8451,8451,276,1,0,train,6029
2502,2685,2863,6054,6054,2863,1,0,train,463
2503,2686,2366,4053,4053,2366,1,0,train,2562
2504,2689,3191,8477,8477,3191,1,0,train,5485
2505,2691,6181,7955,6181,7955,0,1,train,1339
2506,2692,8472,2500,2500,8472,1,0,train,6509
2507,2693,6058,6314,6314,6058,1,0,train,5783
2508,2694,6073,6443,6443,6073,1,0,train,6364
2509,2695,4021,4250,4250,4021,1,0,test,425
2510,2696,5292,6762,5292,6762,0,1,train,4335
2511,2697,2647,3532,2647,3532,0,1,train,5896
2512,2698,1994,147,1994,147,0,1,train,7589
2513,2699,6466,4557,4557,6466,1,0,train,4501
2514,2700,2634,6509,2634,6509,0,1,train,2821
2515,2701,1959,1688,1688,1959,1,0,train,4089
2516,2702,3916,8579,8579,3916,1,0,train,6831
2517,2703,4758,6754,6754,4758,1,0,test,1302
2518,2704,4130,3334,4130,3334,0,1,train,2114
2519,2705,1692,993,1692,993,0,1,test,985
2520,2706,4592,1438,4592,1438,0,1,test,581
2521,2707,7336,5759,7336,5759,0,1,train,7001
2522,2708,1604,2131,2131,1604,1,0,train,7275
2523,2709,2288,5724,5724,2288,1,0,test,578
2524,2711,2047,1017,1017,2047,1,0,train,4487
2525,2712,6430,3269,6430,3269,0,1,train,487
2526,2714,3337,8689,8689,3337,1,0,test,1545
2527,2715,6813,5779,6813,5779,0,1,train,361
2528,2716,2261,3403,3403,2261,1,0,train,2745
2529,2718,2297,2237,2237,2297,1,0,train,6083
2530,2719,3476,167,167,3476,1,0,test,442
2531,2720,3453,8708,8708,3453,1,0,train,2099
2532,2721,1944,1689,1944,1689,0,1,test,1405
2533,2722,1984,1980,1980,1984,1,0,test,1101
2534,2724,7346,1812,1812,7346,1,0,test,1899
2535,2725,733,6355,733,6355,0,1,train,1079
2536,2726,722,4591,4591,722,1,0,train,1942
2537,2727,702,8557,8557,702,1,0,train,4144
2538,2728,716,2698,716,2698,0,1,train,1874
2539,2730,7946,1448,1448,7946,1,0,train,6277
2540,2731,701,8571,8571,701,1,0,train,2665
2541,2732,721,407,721,407,0,1,test,1532
2542,2734,4563,6954,6954,4563,1,0,train,6423
2543,2735,702,1423,702,1423,0,1,test,1095
2544,2737,7304,4528,7304,4528,0,1,test,433
2545,2738,4831,5157,5157,4831,1,0,train,1131
2546,2739,748,9142,9142,748,1,0,train,7780
2547,2740,2165,8341,8341,2165,1,0,train,6979
2548,2741,3941,5874,5874,3941,1,0,train,6909
2549,2742,2256,3872,3872,2256,1,0,train,6436
2550,2743,6855,6619,6855,6619,0,1,test,673
2551,2744,7935,2501,7935,2501,0,1,train,6903
2552,2745,5500,4321,5500,4321,0,1,train,1828
2553,2746,8040,735,8040,735,0,1,train,4300
2554,2747,8550,8529,8550,8529,0,1,train,703
2555,2748,5496,2826,5496,2826,0,1,train,5587
2556,2749,8106,7167,7167,8106,1,0,test,995
2557,2750,7164,1144,7164,1144,0,1,train,904
2558,2751,8897,4106,4106,8897,1,0,train,6840
2559,2752,7193,917,7193,917,0,1,train,2221
2560,2753,8557,9074,8557,9074,0,1,train,7089
2561,2754,8873,3880,3880,8873,1,0,train,1244
2562,2755,4283,5012,4283,5012,0,1,train,4242
2563,2756,292,8759,8759,292,1,0,train,818
2564,2757,2911,6147,2911,6147,0,1,train,7004
2565,2758,2996,7407,2996,7407,0,1,train,1222
2566,2760,308,2417,308,2417,0,1,test,452
2567,2761,8141,181,181,8141,1,0,train,6888
2568,2762,576,695,695,576,1,0,train,1905
2569,2763,588,3418,3418,588,1,0,train,3244
2570,2764,4003,3181,4003,3181,0,1,train,5472
2571,2765,5033,7400,7400,5033,1,0,train,6729
2572,2766,6534,3588,6534,3588,0,1,test,210
2573,2767,448,4670,448,4670,0,1,train,6340
2574,2768,1555,8682,8682,1555,1,0,train,5943
2575,2770,2992,8641,2992,8641,0,1,train,1186
2576,2771,8833,1308,8833,1308,0,1,train,377
2577,2772,5013,1202,5013,1202,0,1,train,3152
2578,2773,8368,3648,8368,3648,0,1,train,4966
2579,2774,86,5393,5393,86,1,0,train,2487
2580,2775,3941,513,513,3941,1,0,test,1609
2581,2776,9240,1912,1912,9240,1,0,train,5614
2582,2777,7241,8197,7241,8197,0,1,train,6230
2583,2778,7225,7021,7225,7021,0,1,test,150
2584,2779,5763,7278,7278,5763,1,0,train,7872
2585,2780,1543,9266,9266,1543,1,0,train,7808
2586,2781,7683,673,673,7683,1,0,test,1372
2587,2782,6493,6478,6478,6493,1,0,test,994
2588,2783,6253,8848,6253,8848,0,1,train,5965
2589,2784,6253,1588,6253,1588,0,1,train,1537
2590,2785,4257,4872,4257,4872,0,1,test,1425
2591,2786,6253,1853,1853,6253,1,0,train,4996
2592,2787,697,6568,6568,697,1,0,train,7326
2593,2788,113,5311,5311,113,1,0,train,1347
2594,2789,1,9070,9070,1,1,0,train,4196
2595,2790,347,8905,8905,347,1,0,train,2419
2596,2791,1031,6671,1031,6671,0,1,test,1383
2597,2792,351,1302,1302,351,1,0,train,6705
2598,2793,389,1362,389,1362,0,1,train,458
2599,2794,421,7452,421,7452,0,1,train,35
2600,2795,7841,6029,6029,7841,1,0,train,1612
2601,2796,598,8609,598,8609,0,1,test,576
2602,2797,209,1193,209,1193,0,1,test,1342
2603,2798,274,6151,274,6151,0,1,train,1969
2604,2799,297,3088,297,3088,0,1,train,6329
2605,2800,516,1601,516,1601,0,1,test,100
2606,2801,1589,1107,1107,1589,1,0,test,1048
2607,2802,9163,8685,9163,8685,0,1,train,807
2608,2803,3400,6001,3400,6001,0,1,test,378
2609,2804,3367,372,372,3367,1,0,train,442
2610,2805,5146,3892,5146,3892,0,1,train,5126
2611,2806,2626,3600,2626,3600,0,1,train,988
2612,2807,5950,3907,5950,3907,0,1,train,5603
2613,2808,5950,4728,5950,4728,0,1,train,3568
2614,2809,5522,1600,5522,1600,0,1,train,2602
2615,2810,1410,8244,1410,8244,0,1,test,790
2616,2811,4610,1613,4610,1613,0,1,test,1411
2617,2812,8118,6113,8118,6113,0,1,train,1907
2618,2813,8748,8080,8080,8748,1,0,train,6505
2619,2814,7783,6786,6786,7783,1,0,train,1376
2620,2815,8613,5432,8613,5432,0,1,train,2524
2621,2816,7853,4688,7853,4688,0,1,train,4119
2622,2817,6232,6536,6536,6232,1,0,train,2679
2623,2819,3321,2261,3321,2261,0,1,train,2605
2624,2820,4181,8418,8418,4181,1,0,train,2514
2625,2821,1299,6639,6639,1299,1,0,test,993
2626,2822,611,672,672,611,1,0,train,7820
2627,2823,4913,3635,4913,3635,0,1,train,6206
2628,2824,33,5969,5969,33,1,0,train,2207
2629,2825,6335,957,6335,957,0,1,train,1552
2630,2826,7129,7348,7348,7129,1,0,train,5673
2631,2827,5061,2405,2405,5061,1,0,test,1194
2632,2828,6997,8856,8856,6997,1,0,train,1174
2633,2829,1628,8958,8958,1628,1,0,test,1013
2634,2830,5646,6314,6314,5646,1,0,train,2586
2635,2831,8439,6139,8439,6139,0,1,train,1089
2636,2832,8030,488,8030,488,0,1,test,311
2637,2833,1325,157,157,1325,1,0,train,1538
2638,2834,151,5597,5597,151,1,0,train,3994
2639,2836,6939,6395,6395,6939,1,0,train,498
2640,2837,5806,2994,2994,5806,1,0,train,4223
2641,2838,8067,763,8067,763,0,1,train,4217
2642,2839,307,1460,1460,307,1,0,train,7573
2643,2840,586,3657,586,3657,0,1,train,5757
2644,2841,6572,5791,6572,5791,0,1,train,7525
2645,2842,535,5864,5864,535,1,0,train,7117
2646,2843,317,1254,317,1254,0,1,train,745
2647,2844,277,304,304,277,1,0,test,1765
2648,2845,23,1667,23,1667,0,1,train,3515
2649,2846,1447,6081,6081,1447,1,0,test,1547
2650,2847,1100,3848,1100,3848,0,1,train,3284
2651,2848,1412,7961,1412,7961,0,1,train,5671
2652,2849,5023,6679,6679,5023,1,0,train,4806
2653,2850,1434,3539,3539,1434,1,0,train,7183
2654,2852,2134,7250,7250,2134,1,0,train,980
2655,2853,6628,3769,3769,6628,1,0,train,4593
2656,2854,6475,478,478,6475,1,0,train,6695
2657,2855,2519,9018,2519,9018,0,1,test,113
2658,2856,3378,6427,3378,6427,0,1,train,3743
2659,2857,401,1814,401,1814,0,1,train,4586
2660,2858,76,8371,8371,76,1,0,train,4869
2661,2859,577,5193,577,5193,0,1,train,5905
2662,2860,417,889,417,889,0,1,train,2779
2663,2861,576,4441,576,4441,0,1,train,2682
2664,2862,589,2938,589,2938,0,1,train,1738
2665,2863,489,5661,5661,489,1,0,train,3704
2666,2865,7996,6984,6984,7996,1,0,train,6453
2667,2866,576,922,922,576,1,0,train,3450
2668,2868,208,7481,208,7481,0,1,test,1184
2669,2869,7606,1275,1275,7606,1,0,test,1867
2670,2870,1095,3911,1095,3911,0,1,train,1666
2671,2872,476,7548,476,7548,0,1,train,926
2672,2873,4663,7490,4663,7490,0,1,train,6069
2673,2874,4401,341,4401,341,0,1,train,5840
2674,2875,3946,4812,4812,3946,1,0,test,1719
2675,2876,6906,8200,8200,6906,1,0,train,4920
2676,2877,782,4538,782,4538,0,1,train,41
2677,2878,568,8098,8098,568,1,0,train,6360
2678,2879,2772,2403,2403,2772,1,0,train,53
2679,2880,904,2902,2902,904,1,0,test,1724
2680,2881,1894,7460,7460,1894,1,0,train,1238
2681,2883,643,1461,1461,643,1,0,train,3177
2682,2884,1016,4023,4023,1016,1,0,train,2667
2683,2885,681,91,681,91,0,1,test,569
2684,2887,674,744,744,674,1,0,train,3071
2685,2888,711,281,281,711,1,0,train,2558
2686,2889,666,4965,4965,666,1,0,train,1197
2687,2890,655,5954,5954,655,1,0,train,5815
2688,2891,738,3461,738,3461,0,1,train,6059
2689,2892,650,2484,650,2484,0,1,train,684
2690,2893,5641,1323,5641,1323,0,1,train,3622
2691,2894,204,2775,2775,204,1,0,train,2775
2692,2895,789,7666,7666,789,1,0,train,4902
2693,2896,1427,7622,7622,1427,1,0,train,4154
2694,2897,578,3666,578,3666,0,1,train,6599
2695,2898,4340,2600,2600,4340,1,0,train,5582
2696,2899,6460,3924,6460,3924,0,1,test,1112
2697,2900,3372,6024,3372,6024,0,1,train,4621
2698,2901,1699,1224,1699,1224,0,1,train,3590
2699,2902,2837,6019,2837,6019,0,1,train,3556
2700,2903,260,6388,6388,260,1,0,train,6697
2701,2904,404,8999,404,8999,0,1,train,1083
2702,2905,203,1643,1643,203,1,0,train,5867
2703,2906,421,5324,421,5324,0,1,train,3067
2704,2907,260,1979,1979,260,1,0,train,113
2705,2908,3392,7349,3392,7349,0,1,train,1854
2706,2909,371,2299,371,2299,0,1,train,4746
2707,2910,260,1830,1830,260,1,0,train,7886
2708,2911,5543,2512,5543,2512,0,1,train,84
2709,2913,7888,5855,7888,5855,0,1,train,21
2710,2914,5530,5664,5530,5664,0,1,test,1889
2711,2915,8611,5121,5121,8611,1,0,train,1952
2712,2916,4063,3844,4063,3844,0,1,train,1040
2713,2917,7310,6431,6431,7310,1,0,train,567
2714,2918,95,1380,1380,95,1,0,train,5452
2715,2919,7604,5853,7604,5853,0,1,train,5956
2716,2920,8750,6860,8750,6860,0,1,test,1693
2717,2921,5607,2264,2264,5607,1,0,train,2936
2718,2923,4180,2716,4180,2716,0,1,train,3921
2719,2925,8498,3812,3812,8498,1,0,train,2931
2720,2926,2841,8168,8168,2841,1,0,train,6268
2721,2927,941,7393,941,7393,0,1,train,633
2722,2929,2915,8511,8511,2915,1,0,train,947
2723,2930,1415,2440,2440,1415,1,0,test,73
2724,2931,4467,3842,3842,4467,1,0,test,1269
2725,2932,2535,7586,2535,7586,0,1,train,7849
2726,2933,7013,3046,7013,3046,0,1,train,961
2727,2934,8817,865,8817,865,0,1,train,6213
